,id,raw_text,vw_text
2012,doc_2012,do whatever you want you know what the rules are we had a talk earlier this week about what had to start happening you showing responsibility yet every week it's can i bend the rule this way? what about that way? do whatever i'm tired of having thia same argument with you every week and a  &lt;#&gt;  movie doesnt inlude the previews you're still getting in after 1,doc_2012 |@text do:2 whatever:2 you:4 want:1 know:1 what:3 the:3 rules:1 are:1 we:1 had:2 a:2 talk:1 earlier:1 this:2 week:3 about:2 to:1 start:1 happening:1 showing:1 responsibility:1 yet:1 every:2 it's:1 can:1 i:1 bend:1 rule:1 way?:2 that:1 i'm:1 tired:1 of:1 having:1 thia:1 same:1 argument:1 with:1 and:1 &lt;#&gt;:1 movie:1 doesnt:1 inlude:1 previews:1 you're:1 still:1 getting:1 in:1 after:1 1:1
2013,doc_2013,"beautiful truth against gravity read carefully ""our heart feels light when someone is in it but it feels very heavy when someone leaves it"" goodmorning","doc_2013 |@text beautiful:1 truth:1 against:1 gravity:1 read:1 carefully:1 ""our:1 heart:1 feels:2 light:1 when:2 someone:2 is:1 in:1 it:2 but:1 very:1 heavy:1 leaves:1 it"":1 goodmorning:1"
2014,doc_2014,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift speak to a live operator now!,doc_2014 |@text great:1 news!:1 call:1 freefone:1 08006344447:1 to:2 claim:1 your:1 guaranteed:1 £1000:1 cash:1 or:1 £2000:1 gift:1 speak:1 a:1 live:1 operator:1 now!:1
2015,doc_2015,ambrithmaduraimet u in arun dha marrgeremembr?,doc_2015 |@text ambrithmaduraimet:1 u:1 in:1 arun:1 dha:1 marrgeremembr?:1
2016,doc_2016,just re read it and i have no shame but tell me how he takes it and if he runs i will blame u 4 ever!! not really 4 ever just a long time ,doc_2016 |@text just:2 re:1 read:1 it:2 and:2 i:2 have:1 no:1 shame:1 but:1 tell:1 me:1 how:1 he:2 takes:1 if:1 runs:1 will:1 blame:1 u:1 4:2 ever!!:1 not:1 really:1 ever:1 a:1 long:1 time:1
2017,doc_2017,princess is your kitty shaved or natural?,doc_2017 |@text princess:1 is:1 your:1 kitty:1 shaved:1 or:1 natural?:1
2018,doc_2018,better than bb if he wont use it his wife will or them doctor,doc_2018 |@text better:1 than:1 bb:1 if:1 he:1 wont:1 use:1 it:1 his:1 wife:1 will:1 or:1 them:1 doctor:1
2019,doc_2019,ya it came a while ago,doc_2019 |@text ya:1 it:1 came:1 a:1 while:1 ago:1
2020,doc_2020,from tomorrow onwards eve 6 to 3 work,doc_2020 |@text from:1 tomorrow:1 onwards:1 eve:1 6:1 to:1 3:1 work:1
2021,doc_2021,anything lor but toa payoh got place 2 walk meh,doc_2021 |@text anything:1 lor:1 but:1 toa:1 payoh:1 got:1 place:1 2:1 walk:1 meh:1
2022,doc_2022,i don't have anybody's number i still haven't thought up a tactful way to ask alex,doc_2022 |@text i:2 don't:1 have:1 anybody's:1 number:1 still:1 haven't:1 thought:1 up:1 a:1 tactful:1 way:1 to:1 ask:1 alex:1
2023,doc_2023,u can win £100 of music gift vouchers every week starting now txt the word draw to 87066 tscs wwwldewcom skillgame1winaweek age16150ppermesssubscription,doc_2023 |@text u:1 can:1 win:1 £100:1 of:1 music:1 gift:1 vouchers:1 every:1 week:1 starting:1 now:1 txt:1 the:1 word:1 draw:1 to:1 87066:1 tscs:1 wwwldewcom:1 skillgame1winaweek:1 age16150ppermesssubscription:1
2024,doc_2024,is there any movie theatre i can go to and watch unlimited movies and just pay once?,doc_2024 |@text is:1 there:1 any:1 movie:1 theatre:1 i:1 can:1 go:1 to:1 and:2 watch:1 unlimited:1 movies:1 just:1 pay:1 once?:1
2025,doc_2025,u having lunch alone? i now so bored,doc_2025 |@text u:1 having:1 lunch:1 alone?:1 i:1 now:1 so:1 bored:1
2026,doc_2026,yes obviously but you are the eggs-pert and the potato head… speak soon! ,doc_2026 |@text yes:1 obviously:1 but:1 you:1 are:1 the:2 eggs-pert:1 and:1 potato:1 head…:1 speak:1 soon!:1
2027,doc_2027,nah man my car is meant to be crammed full of people,doc_2027 |@text nah:1 man:1 my:1 car:1 is:1 meant:1 to:1 be:1 crammed:1 full:1 of:1 people:1
2028,doc_2028,no got new job at bar in airport on satsgettin 447per hour but means no lie in! keep in touch,doc_2028 |@text no:2 got:1 new:1 job:1 at:1 bar:1 in:2 airport:1 on:1 satsgettin:1 447per:1 hour:1 but:1 means:1 lie:1 in!:1 keep:1 touch:1
2029,doc_2029,kallis is ready for bat in 2nd innings,doc_2029 |@text kallis:1 is:1 ready:1 for:1 bat:1 in:1 2nd:1 innings:1
2030,doc_2030,thanx but my birthday is over already,doc_2030 |@text thanx:1 but:1 my:1 birthday:1 is:1 over:1 already:1
2031,doc_2031,ugh y can't u just apologize admit u were wrong and ask me to take u back?,doc_2031 |@text ugh:1 y:1 can't:1 u:3 just:1 apologize:1 admit:1 were:1 wrong:1 and:1 ask:1 me:1 to:1 take:1 back?:1
2032,doc_2032,i noe la u wana pei bf oso rite k lor other days den,doc_2032 |@text i:1 noe:1 la:1 u:1 wana:1 pei:1 bf:1 oso:1 rite:1 k:1 lor:1 other:1 days:1 den:1
2033,doc_2033,yes i'm small kid and boost is the secret of my energy,doc_2033 |@text yes:1 i'm:1 small:1 kid:1 and:1 boost:1 is:1 the:1 secret:1 of:1 my:1 energy:1
2034,doc_2034,im gonna miss u so much,doc_2034 |@text im:1 gonna:1 miss:1 u:1 so:1 much:1
2035,doc_2035,is avatar supposed to have subtoitles,doc_2035 |@text is:1 avatar:1 supposed:1 to:1 have:1 subtoitles:1
2036,doc_2036,simply sitting and watching match in office,doc_2036 |@text simply:1 sitting:1 and:1 watching:1 match:1 in:1 office:1
2037,doc_2037,you can jot down things you want to remember later,doc_2037 |@text you:2 can:1 jot:1 down:1 things:1 want:1 to:1 remember:1 later:1
2038,doc_2038,oh sorry please its over,doc_2038 |@text oh:1 sorry:1 please:1 its:1 over:1
2039,doc_2039,hey are we going for the lo lesson or gym? ,doc_2039 |@text hey:1 are:1 we:1 going:1 for:1 the:1 lo:1 lesson:1 or:1 gym?:1
2040,doc_2040,dont pack what you can buy at any storelike cereals if you must pack food pack gari or something 9ja that you will miss,doc_2040 |@text dont:1 pack:3 what:1 you:3 can:1 buy:1 at:1 any:1 storelike:1 cereals:1 if:1 must:1 food:1 gari:1 or:1 something:1 9ja:1 that:1 will:1 miss:1
2041,doc_2041,you always make things bigger than they are,doc_2041 |@text you:1 always:1 make:1 things:1 bigger:1 than:1 they:1 are:1
2042,doc_2042,ü dun wan to watch infernal affair?,doc_2042 |@text ü:1 dun:1 wan:1 to:1 watch:1 infernal:1 affair?:1
2043,doc_2043,me not waking up until 4 in the afternoon sup,doc_2043 |@text me:1 not:1 waking:1 up:1 until:1 4:1 in:1 the:1 afternoon:1 sup:1
2044,doc_2044,4mths half price orange line rental & latest camera phones 4 free had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,doc_2044 |@text 4mths:1 half:1 price:1 orange:1 line:1 rental:1 &:1 latest:1 camera:1 phones:1 4:1 free:2 had:1 your:1 phone:1 11mths:1 ?:1 call:1 mobilesdirect:1 on:1 08000938767:1 to:1 update:1 now!:1 or2stoptxt:1
2045,doc_2045,i can send you a pic if you like ),doc_2045 |@text i:1 can:1 send:1 you:2 a:1 pic:1 if:1 like:1 ):1
2046,doc_2046,okay i booked all already including the one at bugis,doc_2046 |@text okay:1 i:1 booked:1 all:1 already:1 including:1 the:1 one:1 at:1 bugis:1
2047,doc_2047,aight fuck it i'll get it later,doc_2047 |@text aight:1 fuck:1 it:2 i'll:1 get:1 later:1
2048,doc_2048,no de but call me after some time ill tell you k,doc_2048 |@text no:1 de:1 but:1 call:1 me:1 after:1 some:1 time:1 ill:1 tell:1 you:1 k:1
2049,doc_2049,so dont use hook up any how,doc_2049 |@text so:1 dont:1 use:1 hook:1 up:1 any:1 how:1
2050,doc_2050,how much is blackberry bold2 in nigeria,doc_2050 |@text how:1 much:1 is:1 blackberry:1 bold2:1 in:1 nigeria:1
2051,doc_2051,hi where you you in home or calicut?,doc_2051 |@text hi:1 where:1 you:2 in:1 home:1 or:1 calicut?:1
2052,doc_2052,hey darlin i can pick u up at college if u tell me wen & where 2 mt love pete xx,doc_2052 |@text hey:1 darlin:1 i:1 can:1 pick:1 u:2 up:1 at:1 college:1 if:1 tell:1 me:1 wen:1 &:1 where:1 2:1 mt:1 love:1 pete:1 xx:1
2053,doc_2053,call 09094100151 to use ur mins! calls cast 10p/min (mob vary) service provided by aom just gbp5/month aom box61m60 1er until u stop ages 18+ only!,doc_2053 |@text call:1 09094100151:1 to:1 use:1 ur:1 mins!:1 calls:1 cast:1 10p/min:1 (mob:1 vary):1 service:1 provided:1 by:1 aom:2 just:1 gbp5/month:1 box61m60:1 1er:1 until:1 u:1 stop:1 ages:1 18+:1 only!:1
2054,doc_2054,oh i was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb okie lor u call me when ready,doc_2054 |@text oh:1 i:1 was:1 thkin:1 of:1 goin:1 yogasana:1 at:2 10:1 den:2 no:1 nd:1 to:2 go:1 3:1 can:1 rush:1 parco:1 4:1 nb:1 okie:1 lor:1 u:1 call:1 me:1 when:1 ready:1
2055,doc_2055,y so late but i need to go n get da laptop,doc_2055 |@text y:1 so:1 late:1 but:1 i:1 need:1 to:1 go:1 n:1 get:1 da:1 laptop:1
2056,doc_2056,sir i am waiting for your mail,doc_2056 |@text sir:1 i:1 am:1 waiting:1 for:1 your:1 mail:1
2057,doc_2057,please charge my mobile when you get up in morning,doc_2057 |@text please:1 charge:1 my:1 mobile:1 when:1 you:1 get:1 up:1 in:1 morning:1
2058,doc_2058,nothing i got msg frm tht unknown no,doc_2058 |@text nothing:1 i:1 got:1 msg:1 frm:1 tht:1 unknown:1 no:1
2059,doc_2059,ugh fuck it i'm resubbing to eve,doc_2059 |@text ugh:1 fuck:1 it:1 i'm:1 resubbing:1 to:1 eve:1
2060,doc_2060,he didn't see his shadow we get an early spring yay,doc_2060 |@text he:1 didn't:1 see:1 his:1 shadow:1 we:1 get:1 an:1 early:1 spring:1 yay:1
2061,doc_2061,i did one slice and one breadstick lol,doc_2061 |@text i:1 did:1 one:2 slice:1 and:1 breadstick:1 lol:1
2062,doc_2062,hey ! i want you ! i crave you ! i miss you ! i need you ! i love you ahmad saeed al hallaq ,doc_2062 |@text hey:1 !:5 i:5 want:1 you:5 crave:1 miss:1 need:1 love:1 ahmad:1 saeed:1 al:1 hallaq:1
2063,doc_2063,is there any training tomorrow?,doc_2063 |@text is:1 there:1 any:1 training:1 tomorrow?:1
2064,doc_2064,urgent! your mobile no *********** won a £2000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call 09066362220 asap! box97n7qp 150ppm,doc_2064 |@text urgent!:1 your:1 mobile:1 no:1 ***********:1 won:1 a:1 £2000:1 bonus:1 caller:1 prize:1 on:1 02/06/03!:1 this:1 is:1 the:1 2nd:1 attempt:1 to:1 reach:1 you!:1 call:1 09066362220:1 asap!:1 box97n7qp:1 150ppm:1
2065,doc_2065,pass dis to all ur contacts n see wat u get! red;i'm in luv wid u blue;u put a smile on my face purple;u r realy hot pink;u r so swt orange;i thnk i lyk u green;i realy wana go out wid u yelow;i wnt u bck black;i'm jealous of u brown;i miss you nw plz giv me one color,doc_2065 |@text pass:1 dis:1 to:1 all:1 ur:1 contacts:1 n:1 see:1 wat:1 u:6 get!:1 red;i'm:1 in:1 luv:1 wid:2 blue;u:1 put:1 a:1 smile:1 on:1 my:1 face:1 purple;u:1 r:2 realy:2 hot:1 pink;u:1 so:1 swt:1 orange;i:1 thnk:1 i:1 lyk:1 green;i:1 wana:1 go:1 out:1 yelow;i:1 wnt:1 bck:1 black;i'm:1 jealous:1 of:1 brown;i:1 miss:1 you:1 nw:1 plz:1 giv:1 me:1 one:1 color:1
2066,doc_2066,cos daddy arranging time c wat time fetch ü mah,doc_2066 |@text cos:1 daddy:1 arranging:1 time:2 c:1 wat:1 fetch:1 ü:1 mah:1
2067,doc_2067,then you are eldest know,doc_2067 |@text then:1 you:1 are:1 eldest:1 know:1
2068,doc_2068,who's there say hi to our drugdealer,doc_2068 |@text who's:1 there:1 say:1 hi:1 to:1 our:1 drugdealer:1
2069,doc_2069,its hard to believe things like this all can say lie but think twice before saying anything to me,doc_2069 |@text its:1 hard:1 to:2 believe:1 things:1 like:1 this:1 all:1 can:1 say:1 lie:1 but:1 think:1 twice:1 before:1 saying:1 anything:1 me:1
2070,doc_2070,eerie nokia tones 4u rply tone title to 8007 eg tone dracula to 8007 titles ghost addamsfa munsters exorcist twilight wwwgetzedcouk pobox36504w45wq 150p ,doc_2070 |@text eerie:1 nokia:1 tones:1 4u:1 rply:1 tone:2 title:1 to:2 8007:2 eg:1 dracula:1 titles:1 ghost:1 addamsfa:1 munsters:1 exorcist:1 twilight:1 wwwgetzedcouk:1 pobox36504w45wq:1 150p:1
2071,doc_2071,sexy singles are waiting for you! text your age followed by your gender as wither m or f eg23f for gay men text your age followed by a g eg23g,doc_2071 |@text sexy:1 singles:1 are:1 waiting:1 for:2 you!:1 text:2 your:3 age:2 followed:2 by:2 gender:1 as:1 wither:1 m:1 or:1 f:1 eg23f:1 gay:1 men:1 a:1 g:1 eg23g:1
2072,doc_2072,good night my dear sleepwell&amp;take care,doc_2072 |@text good:1 night:1 my:1 dear:1 sleepwell&amp;take:1 care:1
2073,doc_2073,that is wondarfull song,doc_2073 |@text that:1 is:1 wondarfull:1 song:1
2074,doc_2074,freemsg claim ur 250 sms messages-text ok to 84025 now!use web2mobile 2 ur mates etc join txt250com for 150p/wk t&c box139 la32wu 16  remove txtx or stop,doc_2074 |@text freemsg:1 claim:1 ur:2 250:1 sms:1 messages-text:1 ok:1 to:1 84025:1 now!use:1 web2mobile:1 2:1 mates:1 etc:1 join:1 txt250com:1 for:1 150p/wk:1 t&c:1 box139:1 la32wu:1 16:1 remove:1 txtx:1 or:1 stop:1
2075,doc_2075,yar lor actually we quite fast cos da ge slow wat haha,doc_2075 |@text yar:1 lor:1 actually:1 we:1 quite:1 fast:1 cos:1 da:1 ge:1 slow:1 wat:1 haha:1
2076,doc_2076,must come later i normally bathe him in da afternoon mah,doc_2076 |@text must:1 come:1 later:1 i:1 normally:1 bathe:1 him:1 in:1 da:1 afternoon:1 mah:1
2077,doc_2077,trust me even if isn't there its there,doc_2077 |@text trust:1 me:1 even:1 if:1 isn't:1 there:2 its:1
2078,doc_2078,hey hun-onbus goin 2 meet him he wants 2go out 4a meal but i donyt feel like it cuz have 2 get last bus home!but hes sweet latelyxxx,doc_2078 |@text hey:1 hun-onbus:1 goin:1 2:2 meet:1 him:1 he:1 wants:1 2go:1 out:1 4a:1 meal:1 but:1 i:1 donyt:1 feel:1 like:1 it:1 cuz:1 have:1 get:1 last:1 bus:1 home!but:1 hes:1 sweet:1 latelyxxx:1
2079,doc_2079,85233 free>ringtone!reply real,doc_2079 |@text 85233:1 free>ringtone!reply:1 real:1
2080,doc_2080,i can take you at like noon,doc_2080 |@text i:1 can:1 take:1 you:1 at:1 like:1 noon:1
2081,doc_2081,where is it is there any opening for mca,doc_2081 |@text where:1 is:2 it:1 there:1 any:1 opening:1 for:1 mca:1
2082,doc_2082,i'm aight wat's happening on your side,doc_2082 |@text i'm:1 aight:1 wat's:1 happening:1 on:1 your:1 side:1
2083,doc_2083,i'm done oredi,doc_2083 |@text i'm:1 done:1 oredi:1
2084,doc_2084,you are sweet as well princess please tell me your likes and dislikes in bed,doc_2084 |@text you:1 are:1 sweet:1 as:1 well:1 princess:1 please:1 tell:1 me:1 your:1 likes:1 and:1 dislikes:1 in:1 bed:1
2085,doc_2085,how are you wish you a great semester,doc_2085 |@text how:1 are:1 you:2 wish:1 a:1 great:1 semester:1
2086,doc_2086,moji i love you more than words have a rich day,doc_2086 |@text moji:1 i:1 love:1 you:1 more:1 than:1 words:1 have:1 a:1 rich:1 day:1
2087,doc_2087,dude how do you like the buff wind,doc_2087 |@text dude:1 how:1 do:1 you:1 like:1 the:1 buff:1 wind:1
2088,doc_2088,"""alright babe justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!we will have 2hook up sn if uwant m8? lovejen x""","doc_2088 |@text ""alright:1 babe:1 justthought:1 id:1 sayhey!:1 how:1 u:1 doin?nearly:1 the:1 endof:1 me:1 wk:1 offdam:1 nevamind!we:1 will:1 have:1 2hook:1 up:1 sn:1 if:1 uwant:1 m8?:1 lovejen:1 x"":1"
2089,doc_2089,well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to 84199 now! opt-out txt eng stop box39822 w111wx £150,doc_2089 |@text well:1 done:1 england!:1 get:1 the:1 official:1 poly:1 ringtone:1 or:2 colour:1 flag:2 on:1 yer:1 mobile!:1 text:1 tone:1 to:1 84199:1 now!:1 opt-out:1 txt:1 eng:1 stop:1 box39822:1 w111wx:1 £150:1
2090,doc_2090,no i'm not i can't give you everything you want and need you actually could do better for yourself on yor own--you've got more money than i do i can't get work i can't get a man i can't pay the rent i can't even fill my fucking gas tank yes i'm stressed and depressed i didn't even call home for thanksgiving cuz i'll have to tell them im up to nothing,doc_2090 |@text no:1 i'm:2 not:1 i:7 can't:5 give:1 you:3 everything:1 want:1 and:2 need:1 actually:1 could:1 do:2 better:1 for:2 yourself:1 on:1 yor:1 own--you've:1 got:1 more:1 money:1 than:1 get:2 work:1 a:1 man:1 pay:1 the:1 rent:1 even:2 fill:1 my:1 fucking:1 gas:1 tank:1 yes:1 stressed:1 depressed:1 didn't:1 call:1 home:1 thanksgiving:1 cuz:1 i'll:1 have:1 to:2 tell:1 them:1 im:1 up:1 nothing:1
2091,doc_2091,s-)kallis wont play in first two odi-),doc_2091 |@text s-)kallis:1 wont:1 play:1 in:1 first:1 two:1 odi-):1
2092,doc_2092,then get some cash together and i'll text jason,doc_2092 |@text then:1 get:1 some:1 cash:1 together:1 and:1 i'll:1 text:1 jason:1
2093,doc_2093,oh my love it's soooo good to hear from you omg i missed you so much today i'm sorry your having problems with the provider but thank you for tming me,doc_2093 |@text oh:1 my:1 love:1 it's:1 soooo:1 good:1 to:1 hear:1 from:1 you:3 omg:1 i:1 missed:1 so:1 much:1 today:1 i'm:1 sorry:1 your:1 having:1 problems:1 with:1 the:1 provider:1 but:1 thank:1 for:1 tming:1 me:1
2094,doc_2094,final chance! claim ur £150 worth of discount vouchers today! text yes to 85023 now! savamob member offers mobile! t cs savamob pobox84 m263uz £300 subs 16,doc_2094 |@text final:1 chance!:1 claim:1 ur:1 £150:1 worth:1 of:1 discount:1 vouchers:1 today!:1 text:1 yes:1 to:1 85023:1 now!:1 savamob:2 member:1 offers:1 mobile!:1 t:1 cs:1 pobox84:1 m263uz:1 £300:1 subs:1 16:1
2095,doc_2095,private! your 2004 account statement for 07742676969 shows 786 unredeemed bonus points to claim call 08719180248 identifier code 45239 expires,doc_2095 |@text private!:1 your:1 2004:1 account:1 statement:1 for:1 07742676969:1 shows:1 786:1 unredeemed:1 bonus:1 points:1 to:1 claim:1 call:1 08719180248:1 identifier:1 code:1 45239:1 expires:1
2096,doc_2096,probably want to pick up more?,doc_2096 |@text probably:1 want:1 to:1 pick:1 up:1 more?:1
2097,doc_2097,i'm done,doc_2097 |@text i'm:1 done:1
2098,doc_2098,are you the cutest girl in the world or what,doc_2098 |@text are:1 you:1 the:2 cutest:1 girl:1 in:1 world:1 or:1 what:1
2099,doc_2099,no dice art class 6 thru 9 ( thanks though any idea what time i should come tomorrow?,doc_2099 |@text no:1 dice:1 art:1 class:1 6:1 thru:1 9:1 (:1 thanks:1 though:1 any:1 idea:1 what:1 time:1 i:1 should:1 come:1 tomorrow?:1
2100,doc_2100,sms services for your inclusive text credits pls goto wwwcomuknet login= ***** unsubscribe with stop no extra charge help08700469649 po box420 ip4 5we,doc_2100 |@text sms:1 services:1 for:1 your:1 inclusive:1 text:1 credits:1 pls:1 goto:1 wwwcomuknet:1 login=:1 *****:1 unsubscribe:1 with:1 stop:1 no:1 extra:1 charge:1 help08700469649:1 po:1 box420:1 ip4:1 5we:1
2101,doc_2101,oh howda gud gud mathe en samachara chikku-),doc_2101 |@text oh:1 howda:1 gud:2 mathe:1 en:1 samachara:1 chikku-):1
2102,doc_2102,i thk 530 lor but dunno can get tickets a not wat u doing now?,doc_2102 |@text i:1 thk:1 530:1 lor:1 but:1 dunno:1 can:1 get:1 tickets:1 a:1 not:1 wat:1 u:1 doing:1 now?:1
2103,doc_2103,audrie lousy autocorrect,doc_2103 |@text audrie:1 lousy:1 autocorrect:1
2104,doc_2104,its a site to simulate the test it just gives you very tough questions to test your readiness,doc_2104 |@text its:1 a:1 site:1 to:2 simulate:1 the:1 test:2 it:1 just:1 gives:1 you:1 very:1 tough:1 questions:1 your:1 readiness:1
2105,doc_2105,anyway seriously hit me up when you're back because otherwise i have to light up with armand and he always has shit and/or is vomiting,doc_2105 |@text anyway:1 seriously:1 hit:1 me:1 up:2 when:1 you're:1 back:1 because:1 otherwise:1 i:1 have:1 to:1 light:1 with:1 armand:1 and:1 he:1 always:1 has:1 shit:1 and/or:1 is:1 vomiting:1
2106,doc_2106,i fetch yun or u fetch?,doc_2106 |@text i:1 fetch:1 yun:1 or:1 u:1 fetch?:1
2107,doc_2107,thank you i like you as well,doc_2107 |@text thank:1 you:2 i:1 like:1 as:1 well:1
2108,doc_2108,hmmm  and imagine after you've come home from that having to rub my feet make me dinner and help me get ready for my date ! are you sure your ready for that kind of life ?,doc_2108 |@text hmmm:1 and:2 imagine:1 after:1 you've:1 come:1 home:1 from:1 that:2 having:1 to:1 rub:1 my:2 feet:1 make:1 me:2 dinner:1 help:1 get:1 ready:2 for:2 date:1 !:1 are:1 you:1 sure:1 your:1 kind:1 of:1 life:1 ?:1
2109,doc_2109,free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out then every wk a saucy celeb!4 more pics c pocketbabecouk 0870241182716 £3/wk,doc_2109 |@text free2day:1 sexy:1 st:1 george's:1 day:1 pic:2 of:1 jordan!txt:1 to:1 89080:1 dont:1 miss:1 out:1 then:1 every:1 wk:1 a:1 saucy:1 celeb!4:1 more:1 pics:1 c:1 pocketbabecouk:1 0870241182716:1 £3/wk:1
2110,doc_2110,lara said she can loan me  &lt;#&gt; ,doc_2110 |@text lara:1 said:1 she:1 can:1 loan:1 me:1 &lt;#&gt;:1
